amount,vpa_sender,vpa_receiver,timestamp,device_id,is_fraud
1806.746131,user67@sbi,user47@sbi,5/12/2025 15:00,device_73,0
14176.87005,user21@paytm,user68@paytm,5/3/2025 17:16,device_96,0
18035.94933,user60@okhdfcbank,user64@okhdfcbank,5/15/2025 9:14,device_62,0
116338.0503,9434899555@sbi,user7209@sbi,5/5/2025 1:05,device_9434899555,1
813.0903866,user95@ybl,user16@ybl,5/8/2025 9:58,device_58,0
165437.3352,9430549596@paytm,user4845@paytm,5/10/2025 4:04,device_9430549596,1
5681.467755,user22@axl,user59@axl,5/9/2025 15:03,device_8,0
19923.61373,user82@axl,user66@axl,5/4/2025 10:29,device_11,0
16627.09234,user22@paytm,user32@paytm,5/11/2025 17:06,device_41,0
179911.2014,9465670586@paytm,user3707@paytm,5/13/2025 4:38,device_9465670586,1
53716.06681,9424144308@ybl,user6088@ybl,5/12/2025 0:29,device_9424144308,1
14782.86397,user71@ybl,user3@ybl,5/10/2025 14:52,device_7,0
16094.99879,user4@sbi,user94@sbi,5/7/2025 15:07,device_10,0
12301.66431,user58@okhdfcbank,user43@okhdfcbank,5/13/2025 13:20,device_5,0
3403.379415,user95@axl,user26@axl,5/15/2025 11:21,device_48,0
4716.064519,user93@axl,user13@axl,5/7/2025 14:59,device_99,0
12286.22317,user92@okhdfcbank,user86@okhdfcbank,5/11/2025 12:02,device_42,0
9572.509047,user17@ybl,user67@ybl,5/9/2025 11:09,device_91,0
206727.6604,9499164532@okhdfcbank,user2996@okhdfcbank,5/12/2025 1:19,device_9499164532,1
193658.0548,9438147823@sbi,user2381@sbi,5/3/2025 1:44,device_9438147823,1
187335.7223,9482373346@ybl,user1754@ybl,5/2/2025 2:19,device_9482373346,1
8322.140018,user93@paytm,user23@paytm,5/15/2025 12:18,device_32,0
154552.0283,9477960025@okhdfcbank,user1446@okhdfcbank,5/9/2025 4:15,device_9477960025,1
8881.453905,user11@sbi,user78@sbi,5/2/2025 10:12,device_44,0
9109.83348,user57@sbi,user67@sbi,5/9/2025 13:16,device_16,0
18246.37052,user3@paytm,user69@paytm,5/6/2025 10:24,device_22,0
3002.531773,user81@sbi,user25@sbi,5/12/2025 10:56,device_70,0
14335.40572,user77@paytm,user90@paytm,5/11/2025 14:19,device_35,0
208021.9025,9448788946@axl,user2070@axl,5/6/2025 3:41,device_9448788946,1
203732.7661,9434297067@ybl,user2394@ybl,5/8/2025 2:05,device_9434297067,1
1274.965674,user55@sbi,user68@sbi,5/4/2025 13:17,device_47,0
7438.851279,user9@sbi,user46@sbi,5/10/2025 9:44,device_17,0
9578.608989,user77@ybl,user49@ybl,5/5/2025 10:31,device_91,0
1195.91008,user82@axl,user4@axl,5/2/2025 16:58,device_65,0
117134.7666,9455874854@okhdfcbank,user8751@okhdfcbank,5/8/2025 5:27,device_9455874854,1
217189.8222,9412817422@paytm,user3834@paytm,5/3/2025 1:27,device_9412817422,1
6599.592337,user43@axl,user71@axl,5/6/2025 11:21,device_70,0
4565.565307,user28@okhdfcbank,user75@okhdfcbank,5/13/2025 11:48,device_50,0
192134.0188,9437389751@ybl,user3815@ybl,5/5/2025 5:49,device_9437389751,1
17163.53057,user29@ybl,user29@ybl,5/14/2025 14:39,device_19,0
210598.4036,9488373609@okhdfcbank,user4271@okhdfcbank,5/2/2025 2:42,device_9488373609,1
18978.38731,user62@axl,user63@axl,5/9/2025 12:29,device_73,0
186434.5956,9440025673@paytm,user2371@paytm,5/5/2025 0:08,device_9440025673,1
67993.45577,9417045158@paytm,user5342@paytm,5/7/2025 3:06,device_9417045158,1
1724.620018,user67@ybl,user22@ybl,5/10/2025 15:55,device_96,0
3697.223808,user36@sbi,user67@sbi,5/12/2025 13:21,device_50,0
77290.22365,9421295041@paytm,user6710@paytm,5/15/2025 5:10,device_9421295041,1
12123.75066,user9@sbi,user60@sbi,5/7/2025 16:27,device_39,0
128103.1395,9464647355@sbi,user1001@sbi,5/2/2025 1:44,device_9464647355,1
4039.200683,user49@axl,user22@axl,5/15/2025 13:53,device_69,0
881.3778707,user8@ybl,user25@ybl,5/9/2025 9:27,device_74,0
212146.093,9419548310@ybl,user1174@ybl,5/10/2025 3:25,device_9419548310,1
82361.7919,9471703160@ybl,user6243@ybl,5/11/2025 0:50,device_9471703160,1
19603.97215,user41@ybl,user77@ybl,5/11/2025 14:36,device_92,0
153402.9448,9418322063@okhdfcbank,user9365@okhdfcbank,5/13/2025 4:32,device_9418322063,1
3190.269753,user95@sbi,user86@sbi,5/2/2025 11:33,device_2,0
4933.225993,user41@paytm,user45@paytm,5/15/2025 14:42,device_36,0
17899.60711,user1@okhdfcbank,user57@okhdfcbank,5/12/2025 17:40,device_84,0
1490.048979,user23@sbi,user68@sbi,5/7/2025 16:53,device_46,0
246452.9123,9455912283@paytm,user3808@paytm,5/1/2025 5:53,device_9455912283,1
785.5406465,user2@okhdfcbank,user84@okhdfcbank,5/14/2025 17:24,device_36,0
93197.05515,9476112074@okhdfcbank,user9053@okhdfcbank,5/4/2025 2:35,device_9476112074,1
16287.70625,user34@axl,user80@axl,5/10/2025 16:47,device_91,0
2775.338208,user75@ybl,user73@ybl,5/12/2025 10:40,device_1,0
130546.474,9471249866@sbi,user4411@sbi,5/10/2025 3:26,device_9471249866,1
17332.3178,user6@axl,user28@axl,5/8/2025 9:10,device_63,0
238063.2306,9469220764@ybl,user1111@ybl,5/5/2025 0:49,device_9469220764,1
218588.128,9487254647@okhdfcbank,user9998@okhdfcbank,5/2/2025 0:41,device_9487254647,1
14119.06146,user21@ybl,user3@ybl,5/3/2025 13:49,device_26,0
130777.4235,9496887521@paytm,user5271@paytm,5/5/2025 5:52,device_9496887521,1
18013.43323,user23@paytm,user97@paytm,5/9/2025 10:38,device_16,0
175720.9852,9424381111@ybl,user8106@ybl,5/6/2025 2:23,device_9424381111,1
14204.72492,user6@okhdfcbank,user27@okhdfcbank,5/7/2025 14:27,device_2,0
9790.746648,user69@ybl,user98@ybl,5/4/2025 15:57,device_80,0
249464.1223,9431293753@paytm,user7767@paytm,5/7/2025 5:46,device_9431293753,1
94515.28351,9495218477@paytm,user3681@paytm,5/11/2025 0:49,device_9495218477,1
3468.697423,user15@sbi,user57@sbi,5/12/2025 11:49,device_38,0
111549.9033,9427899077@okhdfcbank,user8944@okhdfcbank,5/13/2025 0:33,device_9427899077,1
71572.86769,9493657481@ybl,user2581@ybl,5/15/2025 4:11,device_9493657481,1
63771.50752,9484751014@paytm,user4483@paytm,5/11/2025 1:06,device_9484751014,1
8004.244914,user94@paytm,user10@paytm,5/3/2025 10:41,device_9,0
2419.227149,user67@ybl,user52@ybl,5/3/2025 17:50,device_6,0
11664.03333,user53@axl,user10@axl,5/1/2025 17:43,device_63,0
19141.68944,user23@paytm,user5@paytm,5/12/2025 17:18,device_26,0
149746.073,9471164917@sbi,user1434@sbi,5/3/2025 3:56,device_9471164917,1
19540.02324,user88@axl,user40@axl,5/3/2025 10:13,device_81,0
104876.4887,9442072501@axl,user7348@axl,5/4/2025 5:13,device_9442072501,1
1221.207364,user54@ybl,user97@ybl,5/3/2025 12:39,device_85,0
14366.43032,user25@paytm,user75@paytm,5/15/2025 10:17,device_26,0
175524.9402,9455821610@ybl,user7798@ybl,5/7/2025 1:09,device_9455821610,1
158761.1456,9456426160@ybl,user4748@ybl,5/14/2025 4:09,device_9456426160,1
6993.011427,user27@paytm,user29@paytm,5/4/2025 11:37,device_18,0
19911.83547,user68@ybl,user12@ybl,5/4/2025 17:30,device_17,0
193395.3802,9481668028@okhdfcbank,user2601@okhdfcbank,5/7/2025 4:24,device_9481668028,1
145987.7669,9485134271@ybl,user6420@ybl,5/11/2025 5:31,device_9485134271,1
557.0076847,user79@ybl,user44@ybl,5/10/2025 13:20,device_30,0
11490.2326,user93@paytm,user60@paytm,5/6/2025 12:57,device_10,0
1533.395116,user79@sbi,user53@sbi,5/13/2025 15:07,device_71,0
241498.1062,9442591405@ybl,user1201@ybl,5/14/2025 1:47,device_9442591405,1
4732.52952,user43@sbi,user21@sbi,5/2/2025 16:23,device_48,0
9816.258931,user76@okhdfcbank,user62@okhdfcbank,5/8/2025 11:00,device_78,0
6807.422401,user79@paytm,user2@paytm,5/5/2025 17:46,device_15,0
13177.82102,user54@ybl,user74@ybl,5/12/2025 14:23,device_19,0
5355.029095,user70@axl,user90@axl,5/11/2025 14:20,device_84,0
1526.825014,user87@okhdfcbank,user29@okhdfcbank,5/7/2025 12:15,device_41,0
100843.5658,9498148991@ybl,user1014@ybl,5/5/2025 0:42,device_9498148991,1
99707.96419,9484834030@okhdfcbank,user7738@okhdfcbank,5/4/2025 3:15,device_9484834030,1
101148.7403,9486864536@okhdfcbank,user2871@okhdfcbank,5/1/2025 1:18,device_9486864536,1
15594.79739,user90@paytm,user38@paytm,5/8/2025 12:34,device_57,0
19383.16492,user71@axl,user32@axl,5/6/2025 9:56,device_92,0
98138.54237,9441927921@sbi,user1685@sbi,5/3/2025 4:43,device_9441927921,1
16974.26755,user11@sbi,user24@sbi,5/9/2025 10:40,device_26,0
3546.749705,user4@paytm,user56@paytm,5/13/2025 16:04,device_88,0
5649.087624,user18@okhdfcbank,user31@okhdfcbank,5/3/2025 14:48,device_52,0
4148.1009,user1@sbi,user82@sbi,5/14/2025 11:57,device_72,0
10724.86816,user83@ybl,user38@ybl,5/8/2025 13:21,device_84,0
107168.2897,9426916781@sbi,user4241@sbi,5/12/2025 5:10,device_9426916781,1
235150.3386,9455738149@sbi,user6965@sbi,5/15/2025 0:04,device_9455738149,1
13386.84389,user15@paytm,user51@paytm,5/2/2025 12:41,device_4,0
7281.435412,user10@okhdfcbank,user50@okhdfcbank,5/7/2025 13:53,device_73,0
19943.01671,user18@ybl,user92@ybl,5/4/2025 10:15,device_6,0
159643.1821,9495289488@axl,user8907@axl,5/13/2025 5:45,device_9495289488,1
13930.83316,user16@paytm,user5@paytm,5/11/2025 14:01,device_12,0
7107.742992,user35@okhdfcbank,user30@okhdfcbank,5/4/2025 12:17,device_63,0
218607.3894,9481318093@sbi,user3550@sbi,5/12/2025 3:34,device_9481318093,1
85646.88465,9441767889@sbi,user1062@sbi,5/1/2025 2:27,device_9441767889,1
121129.6866,9499188489@paytm,user4343@paytm,5/1/2025 5:10,device_9499188489,1
162868.2336,9451639680@paytm,user5714@paytm,5/4/2025 1:58,device_9451639680,1
14038.41506,user34@ybl,user52@ybl,5/15/2025 14:01,device_84,0
173016.9933,9448699372@okhdfcbank,user5313@okhdfcbank,5/1/2025 5:06,device_9448699372,1
203223.1866,9450487099@axl,user4175@axl,5/2/2025 3:34,device_9450487099,1
72585.31826,9494204942@okhdfcbank,user2915@okhdfcbank,5/3/2025 0:28,device_9494204942,1
12846.2316,user22@ybl,user34@ybl,5/11/2025 14:58,device_73,0
67679.39343,9424240440@paytm,user5675@paytm,5/14/2025 1:01,device_9424240440,1
14727.269,user50@ybl,user96@ybl,5/3/2025 17:24,device_64,0
1413.4145,user14@okhdfcbank,user9@okhdfcbank,5/1/2025 15:47,device_85,0
3870.991463,user39@axl,user87@axl,5/4/2025 14:40,device_93,0
4899.523335,user72@axl,user53@axl,5/13/2025 10:50,device_60,0
2156.35854,user37@ybl,user15@ybl,5/10/2025 16:35,device_34,0
10667.79486,user31@okhdfcbank,user86@okhdfcbank,5/4/2025 10:06,device_84,0
16662.87789,user20@okhdfcbank,user44@okhdfcbank,5/3/2025 14:09,device_76,0
5635.057819,user51@sbi,user26@sbi,5/8/2025 12:31,device_51,0
141277.0978,9499713909@axl,user1031@axl,5/6/2025 0:27,device_9499713909,1
163943.8813,9440681776@ybl,user6412@ybl,5/15/2025 5:40,device_9440681776,1
19565.21949,user94@sbi,user58@sbi,5/3/2025 12:27,device_38,0
12457.66428,user91@axl,user45@axl,5/3/2025 16:16,device_97,0
11741.50124,user65@ybl,user73@ybl,5/11/2025 10:44,device_52,0
177728.752,9424508208@paytm,user3315@paytm,5/15/2025 2:22,device_9424508208,1
139.7050373,user12@paytm,user24@paytm,5/12/2025 14:13,device_45,0
118508.4331,9489639578@paytm,user3704@paytm,5/1/2025 3:24,device_9489639578,1
17602.00358,user86@okhdfcbank,user26@okhdfcbank,5/7/2025 10:38,device_44,0
6357.921456,user25@ybl,user22@ybl,5/9/2025 11:49,device_87,0
1540.58751,user91@okhdfcbank,user42@okhdfcbank,5/3/2025 14:06,device_85,0
212396.2981,9442185790@ybl,user1540@ybl,5/5/2025 3:25,device_9442185790,1
4560.626117,user7@paytm,user37@paytm,5/14/2025 17:07,device_55,0
3448.319648,user83@ybl,user32@ybl,5/11/2025 11:34,device_14,0
16006.06023,user45@sbi,user78@sbi,5/6/2025 9:01,device_92,0
219536.2396,9480668840@sbi,user2018@sbi,5/5/2025 1:58,device_9480668840,1
169858.7133,9417913614@sbi,user3548@sbi,5/1/2025 5:02,device_9417913614,1
17553.78418,user89@sbi,user88@sbi,5/4/2025 13:36,device_94,0
55211.11056,9450586629@ybl,user4953@ybl,5/2/2025 0:30,device_9450586629,1
9009.884505,user50@axl,user91@axl,5/4/2025 11:33,device_61,0
3028.976258,user42@ybl,user94@ybl,5/6/2025 16:18,device_41,0
899.9596721,user36@axl,user57@axl,5/4/2025 12:36,device_79,0
115613.9369,9432824162@axl,user6828@axl,5/14/2025 1:12,device_9432824162,1
71460.24207,9447244771@ybl,user2203@ybl,5/14/2025 5:49,device_9447244771,1
94888.11437,9424315679@okhdfcbank,user5675@okhdfcbank,5/9/2025 4:46,device_9424315679,1
7697.537027,user53@ybl,user80@ybl,5/7/2025 16:05,device_44,0
7253.94352,user46@ybl,user84@ybl,5/13/2025 12:59,device_67,0
215693.8599,9498353031@ybl,user2088@ybl,5/3/2025 5:06,device_9498353031,1
11190.67296,user97@paytm,user37@paytm,5/9/2025 13:15,device_33,0
125925.2933,9454988878@paytm,user1167@paytm,5/2/2025 3:04,device_9454988878,1
8746.294119,user82@paytm,user44@paytm,5/11/2025 10:39,device_88,0
1009.638673,user24@axl,user61@axl,5/7/2025 16:21,device_5,0
96773.54873,9468526349@okhdfcbank,user4950@okhdfcbank,5/9/2025 0:21,device_9468526349,1
19942.872,user56@okhdfcbank,user20@okhdfcbank,5/15/2025 10:23,device_75,0
18272.32862,user51@okhdfcbank,user14@okhdfcbank,5/6/2025 13:37,device_48,0
16488.91905,user1@sbi,user37@sbi,5/10/2025 15:35,device_49,0
135421.5577,9449449976@okhdfcbank,user8526@okhdfcbank,5/9/2025 3:12,device_9449449976,1
84437.70551,9469267770@okhdfcbank,user8050@okhdfcbank,5/1/2025 3:38,device_9469267770,1
130187.7472,9473548661@sbi,user4775@sbi,5/6/2025 2:14,device_9473548661,1
97391.27252,9466368699@sbi,user7655@sbi,5/5/2025 2:50,device_9466368699,1
14704.36605,user40@paytm,user59@paytm,5/12/2025 13:29,device_63,0
12698.52637,user39@axl,user94@axl,5/14/2025 14:22,device_51,0
140197.3005,9465230489@okhdfcbank,user6154@okhdfcbank,5/15/2025 5:36,device_9465230489,1
5353.937924,user28@paytm,user38@paytm,5/15/2025 17:30,device_52,0
751.640515,user11@paytm,user26@paytm,5/5/2025 13:07,device_19,0
189165.7031,9468405930@ybl,user7805@ybl,5/8/2025 1:51,device_9468405930,1
186490.084,9435173595@paytm,user3986@paytm,5/6/2025 2:33,device_9435173595,1
3648.155689,user43@axl,user95@axl,5/1/2025 17:58,device_68,0
139815.7028,9447248225@sbi,user8933@sbi,5/2/2025 1:53,device_9447248225,1
60382.23393,9438364628@okhdfcbank,user3422@okhdfcbank,5/4/2025 3:24,device_9438364628,1
91289.04648,9447127690@ybl,user2385@ybl,5/6/2025 3:15,device_9447127690,1
9679.667573,user21@sbi,user95@sbi,5/6/2025 13:43,device_35,0
16361.64493,user96@okhdfcbank,user75@okhdfcbank,5/1/2025 14:33,device_10,0
11445.43571,user81@paytm,user91@paytm,5/5/2025 13:24,device_28,0
14973.44829,user46@axl,user9@axl,5/13/2025 13:50,device_64,0
14395.57258,user62@axl,user57@axl,5/9/2025 12:27,device_48,0
92398.81094,9451006179@ybl,user4893@ybl,5/11/2025 0:37,device_9451006179,1
2049.376025,user74@axl,user31@axl,5/4/2025 12:27,device_19,0
6324.9356,user15@ybl,user80@ybl,5/12/2025 9:40,device_46,0
185424.8527,9435880085@ybl,user2308@ybl,5/15/2025 3:38,device_9435880085,1
185708.406,9411922870@okhdfcbank,user6515@okhdfcbank,5/7/2025 0:54,device_9411922870,1
1749.712657,user59@paytm,user23@paytm,5/5/2025 9:08,device_11,0
5597.769349,user43@paytm,user8@paytm,5/4/2025 10:35,device_90,0
9376.098832,user77@axl,user19@axl,5/1/2025 9:07,device_35,0
12057.12054,user16@okhdfcbank,user79@okhdfcbank,5/7/2025 13:02,device_83,0
73112.55929,9491745561@sbi,user5604@sbi,5/1/2025 4:07,device_9491745561,1
87026.58577,9446532022@axl,user1338@axl,5/8/2025 5:15,device_9446532022,1
19716.77536,user23@axl,user79@axl,5/8/2025 12:34,device_13,0
124648.2313,9433340093@axl,user6167@axl,5/13/2025 3:33,device_9433340093,1
8081.646896,user81@axl,user72@axl,5/14/2025 12:32,device_90,0
106985.9611,9444095285@axl,user7173@axl,5/8/2025 1:40,device_9444095285,1
162763.4961,9466770787@sbi,user2522@sbi,5/6/2025 0:11,device_9466770787,1
4779.877051,user25@okhdfcbank,user72@okhdfcbank,5/15/2025 14:02,device_4,0
168713.5513,9417599789@sbi,user7552@sbi,5/5/2025 5:27,device_9417599789,1
10971.83361,user35@ybl,user44@ybl,5/14/2025 14:12,device_47,0
17003.2906,user20@okhdfcbank,user98@okhdfcbank,5/6/2025 17:46,device_22,0
1252.411445,user93@ybl,user37@ybl,5/9/2025 16:13,device_22,0
115993.8628,9459305277@sbi,user8121@sbi,5/13/2025 0:22,device_9459305277,1
12701.74906,user5@sbi,user85@sbi,5/6/2025 13:26,device_61,0
14213.35588,user94@sbi,user9@sbi,5/6/2025 17:29,device_6,0
106485.4533,9434039713@axl,user9236@axl,5/9/2025 4:30,device_9434039713,1
144953.8012,9433463157@paytm,user9569@paytm,5/7/2025 3:09,device_9433463157,1
7156.27518,user97@sbi,user3@sbi,5/13/2025 16:27,device_63,0
248021.7692,9423468899@sbi,user6869@sbi,5/3/2025 1:59,device_9423468899,1
17216.29355,user57@axl,user99@axl,5/12/2025 14:19,device_33,0
14147.93271,user53@axl,user42@axl,5/2/2025 15:12,device_25,0
19218.99227,user47@sbi,user50@sbi,5/4/2025 10:57,device_64,0
116663.563,9460033822@sbi,user3084@sbi,5/9/2025 3:55,device_9460033822,1
141681.0106,9418919983@axl,user7073@axl,5/15/2025 1:30,device_9418919983,1
78195.8674,9496047037@sbi,user4389@sbi,5/5/2025 3:20,device_9496047037,1
19415.35483,user33@ybl,user86@ybl,5/9/2025 9:00,device_76,0
19533.84313,user47@sbi,user18@sbi,5/3/2025 9:58,device_33,0
176461.1661,9450657662@paytm,user7287@paytm,5/11/2025 5:21,device_9450657662,1
15507.91662,user45@okhdfcbank,user33@okhdfcbank,5/1/2025 11:45,device_61,0
906.4264071,user57@ybl,user50@ybl,5/3/2025 15:41,device_66,0
8733.795024,user66@ybl,user96@ybl,5/10/2025 15:37,device_59,0
14463.22852,user14@axl,user88@axl,5/10/2025 16:54,device_93,0
17745.07582,user61@sbi,user90@sbi,5/8/2025 17:29,device_87,0
19483.95552,user43@ybl,user73@ybl,5/12/2025 10:47,device_4,0
73409.01454,9426938002@paytm,user2551@paytm,5/10/2025 4:34,device_9426938002,1
230444.0573,9467887203@ybl,user9896@ybl,5/15/2025 0:02,device_9467887203,1
220964.0106,9429274753@ybl,user3882@ybl,5/4/2025 2:28,device_9429274753,1
4637.084186,user94@axl,user27@axl,5/14/2025 11:30,device_31,0
501.6708819,user24@sbi,user1@sbi,5/3/2025 13:18,device_99,0
77419.98936,9458281138@ybl,user6109@ybl,5/7/2025 1:26,device_9458281138,1
172929.1359,9442634451@sbi,user3489@sbi,5/3/2025 5:54,device_9442634451,1
5301.511818,user31@sbi,user51@sbi,5/2/2025 10:03,device_50,0
17704.4107,user39@sbi,user58@sbi,5/5/2025 9:25,device_26,0
14055.30467,user55@paytm,user63@paytm,5/3/2025 17:24,device_47,0
4503.418007,user41@okhdfcbank,user20@okhdfcbank,5/6/2025 11:38,device_19,0
19014.14557,user51@sbi,user90@sbi,5/1/2025 15:06,device_81,0
178969.5755,9489229457@paytm,user8997@paytm,5/9/2025 2:58,device_9489229457,1
5646.753189,user32@ybl,user56@ybl,5/4/2025 12:55,device_11,0
68595.5985,9452268556@okhdfcbank,user8089@okhdfcbank,5/9/2025 5:54,device_9452268556,1
15471.1707,user54@ybl,user57@ybl,5/15/2025 17:24,device_72,0
95836.98219,9426430861@sbi,user5555@sbi,5/15/2025 3:15,device_9426430861,1
153679.6382,9416082134@okhdfcbank,user3136@okhdfcbank,5/7/2025 3:23,device_9416082134,1
144049.7971,9470210450@okhdfcbank,user6642@okhdfcbank,5/15/2025 3:31,device_9470210450,1
907.7711181,user22@axl,user82@axl,5/13/2025 9:35,device_17,0
136035.1817,9481209185@ybl,user4988@ybl,5/14/2025 1:16,device_9481209185,1
218181.7421,9472640623@paytm,user1071@paytm,5/15/2025 5:13,device_9472640623,1
3426.022105,user45@ybl,user16@ybl,5/14/2025 9:58,device_64,0
3607.612966,user9@ybl,user77@ybl,5/4/2025 13:07,device_21,0
11306.52239,user87@sbi,user70@sbi,5/13/2025 12:20,device_31,0
2321.032366,user48@axl,user99@axl,5/5/2025 9:00,device_10,0
229186.1396,9464776894@axl,user1033@axl,5/6/2025 2:46,device_9464776894,1
12237.64529,user55@paytm,user4@paytm,5/14/2025 15:26,device_58,0
148091.905,9432506047@ybl,user3301@ybl,5/6/2025 5:34,device_9432506047,1
11748.74446,user62@okhdfcbank,user88@okhdfcbank,5/6/2025 12:22,device_70,0
5545.239502,user78@paytm,user47@paytm,5/9/2025 13:31,device_53,0
177806.4318,9427021093@okhdfcbank,user4020@okhdfcbank,5/13/2025 1:29,device_9427021093,1
1243.876983,user91@axl,user77@axl,5/6/2025 11:51,device_43,0
10357.44111,user33@ybl,user83@ybl,5/3/2025 11:00,device_36,0
234036.6806,9442582023@paytm,user5337@paytm,5/12/2025 5:50,device_9442582023,1
86071.19366,9499064146@ybl,user3128@ybl,5/15/2025 2:27,device_9499064146,1
9189.079881,user77@sbi,user64@sbi,5/13/2025 14:03,device_36,0
11799.56691,user63@axl,user85@axl,5/10/2025 9:28,device_33,0
13847.18106,user50@sbi,user54@sbi,5/8/2025 15:29,device_94,0
14566.63025,user11@sbi,user98@sbi,5/8/2025 13:55,device_83,0
14961.62654,user26@sbi,user40@sbi,5/2/2025 16:45,device_55,0
65978.73756,9438907585@paytm,user8777@paytm,5/14/2025 4:44,device_9438907585,1
8456.424751,user59@paytm,user18@paytm,5/11/2025 10:03,device_53,0
166771.6535,9448776427@sbi,user5227@sbi,5/13/2025 1:24,device_9448776427,1
80577.42313,9483179381@sbi,user2810@sbi,5/2/2025 0:09,device_9483179381,1
4569.876638,user12@okhdfcbank,user66@okhdfcbank,5/11/2025 9:12,device_74,0
15239.6352,user53@paytm,user64@paytm,5/9/2025 13:17,device_1,0
132100.9643,9496337683@ybl,user7305@ybl,5/14/2025 3:50,device_9496337683,1
8114.655497,user48@sbi,user9@sbi,5/15/2025 9:20,device_69,0
196548.0429,9439551285@ybl,user7919@ybl,5/9/2025 4:02,device_9439551285,1
1475.408659,user35@ybl,user23@ybl,5/4/2025 9:21,device_25,0
124433.4048,9435192630@axl,user8128@axl,5/12/2025 2:13,device_9435192630,1
934.8959687,user3@ybl,user7@ybl,5/10/2025 16:54,device_52,0
166159.366,9445883199@sbi,user1096@sbi,5/11/2025 4:42,device_9445883199,1
13124.23937,user86@axl,user62@axl,5/12/2025 11:19,device_56,0
1436.923647,user67@axl,user33@axl,5/5/2025 9:28,device_12,0
196002.1978,9462399329@paytm,user9099@paytm,5/2/2025 2:43,device_9462399329,1
122078.808,9438076568@paytm,user1343@paytm,5/9/2025 4:37,device_9438076568,1
390.3375144,user31@axl,user49@axl,5/2/2025 12:36,device_53,0
16318.11365,user2@sbi,user49@sbi,5/5/2025 17:44,device_73,0
12506.79678,user65@sbi,user5@sbi,5/11/2025 15:09,device_80,0
202657.038,9422615087@sbi,user3655@sbi,5/13/2025 0:56,device_9422615087,1
3399.671168,user86@paytm,user82@paytm,5/11/2025 9:53,device_91,0
18826.95145,user67@paytm,user86@paytm,5/8/2025 15:18,device_1,0
185228.3577,9496738037@ybl,user5722@ybl,5/14/2025 1:08,device_9496738037,1
103588.55,9457612896@axl,user4078@axl,5/5/2025 1:56,device_9457612896,1
53671.14488,9456654993@okhdfcbank,user6291@okhdfcbank,5/6/2025 2:07,device_9456654993,1
194759.046,9497624713@okhdfcbank,user2529@okhdfcbank,5/5/2025 4:28,device_9497624713,1
99160.77126,9424816407@ybl,user7372@ybl,5/12/2025 2:50,device_9424816407,1
83642.72047,9491735269@axl,user8240@axl,5/14/2025 4:36,device_9491735269,1
244595.4761,9445073978@axl,user9789@axl,5/12/2025 1:22,device_9445073978,1
5047.770358,user70@axl,user89@axl,5/10/2025 9:52,device_35,0
225702.3944,9471450201@okhdfcbank,user5440@okhdfcbank,5/15/2025 4:03,device_9471450201,1
19959.1918,user35@sbi,user96@sbi,5/7/2025 17:04,device_54,0
68978.63349,9459416087@ybl,user6385@ybl,5/7/2025 5:28,device_9459416087,1
17814.61747,user69@okhdfcbank,user40@okhdfcbank,5/15/2025 17:00,device_68,0
2447.394276,user83@okhdfcbank,user50@okhdfcbank,5/15/2025 17:47,device_75,0
233395.7498,9420319935@paytm,user3517@paytm,5/9/2025 2:10,device_9420319935,1
2771.243279,user84@paytm,user45@paytm,5/9/2025 15:20,device_73,0
208339.9977,9458515114@axl,user2517@axl,5/2/2025 0:16,device_9458515114,1
102432.7821,9429882254@paytm,user8903@paytm,5/2/2025 4:16,device_9429882254,1
15551.27631,user52@ybl,user60@ybl,5/15/2025 13:05,device_90,0
3452.937833,user74@ybl,user42@ybl,5/10/2025 9:25,device_96,0
10796.01424,user77@sbi,user21@sbi,5/6/2025 10:07,device_85,0
12431.00734,user55@sbi,user95@sbi,5/10/2025 17:26,device_3,0
18625.76833,user99@okhdfcbank,user90@okhdfcbank,5/4/2025 13:14,device_15,0
3883.101692,user5@axl,user21@axl,5/4/2025 15:57,device_59,0
6684.408206,user92@paytm,user36@paytm,5/11/2025 9:08,device_94,0
9127.810337,user58@paytm,user37@paytm,5/5/2025 12:04,device_26,0
16448.26058,user40@sbi,user77@sbi,5/15/2025 17:46,device_86,0
6817.891114,user27@sbi,user97@sbi,5/10/2025 10:39,device_55,0
127726.4581,9461754419@sbi,user4466@sbi,5/10/2025 5:37,device_9461754419,1
11489.21063,user38@paytm,user92@paytm,5/5/2025 15:52,device_79,0
70791.87518,9495786035@okhdfcbank,user5287@okhdfcbank,5/2/2025 4:53,device_9495786035,1
16340.2199,user79@ybl,user59@ybl,5/1/2025 17:17,device_27,0
128453.4083,9444753961@paytm,user5332@paytm,5/15/2025 2:24,device_9444753961,1
196106.4262,9426183052@sbi,user3778@sbi,5/11/2025 2:03,device_9426183052,1
18772.80344,user38@sbi,user70@sbi,5/5/2025 11:03,device_49,0
1327.659876,user14@axl,user90@axl,5/12/2025 11:25,device_91,0
17702.47111,user24@paytm,user69@paytm,5/4/2025 9:09,device_74,0
194.9280979,user10@sbi,user33@sbi,5/14/2025 16:45,device_41,0
228535.5307,9458172500@axl,user9848@axl,5/5/2025 2:53,device_9458172500,1
733.1928824,user9@ybl,user79@ybl,5/6/2025 16:42,device_97,0
17973.97943,user82@paytm,user54@paytm,5/10/2025 9:35,device_31,0
